Group,Path,Label,Height
test,../Data/Kerman/2/abn/179_3.00.npy,True,62
train,../Data/Kerman/2/abn/121_3.00.npy,True,178
test,../Data/Rasoul/1/clinical/550_2.00.npy,True,62
train,../Data/Kerman/0/bahonar/39_5.00.npy,False,125
train,../Data/Kerman/2/abn/113_3.00.npy,True,64
train,../Data/Baghiat/1/++/136_5.00.npy,True,16
train,../Data/Rasoul/1/clinical/451_2.00.npy,True,132
train,../Data/Rasoul/1/clinical/222_7.50.npy,True,163
train,../Data/Rasoul/1/clinical/268_7.50.npy,True,63
train,../Data/Rasoul/1/clinical/350_2.00.npy,True,140
train,../Data/Qazvin/2/31_5.00.npy,True,172
train,../Data/TRC/0/116_2.50.npy,False,67
test,../Data/Baghiat/1/++/15_1.25.npy,True,132
train,../Data/Kerman/0/afzali/90_3.00.npy,False,121
train,../Data/Kerman/0/bahonar/69_1.50.npy,False,58
train,../Data/TRC/0/88_2.50.npy,False,60
train,../Data/Rasoul/1/clinical/208_7.50.npy,True,35
test,../Data/Rasoul/1/clinical/24_3.00.npy,True,54
val,../Data/Rasoul/1/new_data_pcr+/60_2.00.npy,True,42
train,../Data/Rasoul/1/new_data_pcr+/2_2.00.npy,True,137
test,../Data/Kerman/0/afzali/14_3.00.npy,False,53
train,../Data/Kerman/0/bahonar/11_5.00.npy,False,77
train,../Data/Rasoul/1/clinical/190_7.50.npy,True,102
train,../Data/Kerman/0/afzali/101_3.00.npy,False,29
train,../Data/TRC/0/21_5.00.npy,False,70
train,../Data/Rasoul/1/clinical/579_2.00.npy,True,145
test,../Data/Rasoul/1/clinical/187_7.50.npy,True,110
val,../Data/Rasoul/1/clinical/110_2.00.npy,True,58
train,../Data/TRC/0/297_2.50.npy,False,173
test,../Data/Qazvin/2/17_5.00.npy,True,65
test,../Data/TRC/0/374_1.25.npy,False,210
test,../Data/Qazvin/2/10_5.00.npy,True,199
train,../Data/Rasoul/1/new_data_pcr+/99_3.00.npy,True,42
train,../Data/Rasoul/1/clinical/37_2.00.npy,True,45
test,../Data/Baghiat/1/++/113_1.25.npy,True,133
train,../Data/Rasoul/1/clinical/173_2.00.npy,True,52
test,../Data/Rasoul/1/new_data_pcr+/13_7.50.npy,True,130
train,../Data/Kerman/0/afzali/6_3.00.npy,False,47
train,../Data/Rasoul/1/clinical/566_3.00.npy,True,116
train,../Data/Rasoul/1/clinical/67_2.00.npy,True,123
train,../Data/Rasoul/1/clinical/56_2.00.npy,True,123
test,../Data/Rasoul/1/clinical/390_7.00.npy,True,135
train,../Data/TRC/0/282_5.00.npy,False,172
train,../Data/TRC/0/33_1.25.npy,False,56
test,../Data/TRC/0/289_2.50.npy,False,131
val,../Data/Kerman/0/bahonar/102_1.50.npy,False,113
train,../Data/Qazvin/2/228_5.00.npy,True,390
train,../Data/Rasoul/1/clinical/537_2.00.npy,True,144
test,../Data/Rasoul/1/new_data_pcr+/142_2.00.npy,True,136
train,../Data/Kerman/0/afzali/19_3.00.npy,False,129
test,../Data/Rasoul/1/clinical/218_2.00.npy,True,34
val,../Data/Kerman/0/bahonar/108_1.50.npy,False,196
train,../Data/Baghiat/1/++/21_1.25.npy,True,151
train,../Data/TRC/0/153_5.00.npy,False,131
train,../Data/TRC/0/433_5.00.npy,False,68
train,../Data/Rasoul/1/clinical/565_3.00.npy,True,146
train,../Data/Rasoul/1/clinical/428_2.00.npy,True,32
train,../Data/Rasoul/1/clinical/418_2.00.npy,True,35
test,../Data/Rasoul/1/clinical/297_7.50.npy,True,13
train,../Data/Rasoul/1/clinical/532_2.00.npy,True,115
train,../Data/Qazvin/2/183_5.00.npy,True,248
test,../Data/Kerman/0/afzali/31_3.00.npy,False,325
train,../Data/Kerman/0/bahonar/12_5.00.npy,False,209
train,../Data/Kerman/2/abn/32_3.00.npy,True,215
val,../Data/TRC/0/0_5.00.npy,False,72
val,../Data/Kerman/2/abn/153_3.00.npy,True,51
train,../Data/Rasoul/1/clinical/278_7.00.npy,True,63
train,../Data/Baghiat/1/++/81_1.25.npy,True,57
val,../Data/Qazvin/2/290_2.00.npy,True,58
train,../Data/Qazvin/2/21_5.00.npy,True,57
train,../Data/Rasoul/1/clinical/95_2.00.npy,True,37
train,../Data/Rasoul/1/clinical/146_2.00.npy,True,34
train,../Data/Rasoul/1/clinical/381_7.00.npy,True,51
train,../Data/Kerman/2/abn/68_3.00.npy,True,70
train,../Data/Qazvin/2/126_5.00.npy,True,74
train,../Data/Qazvin/2/100_5.00.npy,True,67
train,../Data/Kerman/2/abn/193_3.00.npy,True,201
val,../Data/Rasoul/1/clinical/302_2.00.npy,True,36
train,../Data/Kerman/0/bahonar/40_5.00.npy,False,49
train,../Data/TRC/0/221_2.50.npy,False,169
train,../Data/TRC/0/285_10.00.npy,False,248
val,../Data/Rasoul/1/clinical/430_2.00.npy,True,34
train,../Data/Qazvin/2/89_5.00.npy,True,229
train,../Data/TRC/0/361_5.00.npy,False,101
train,../Data/Qazvin/2/199_5.00.npy,True,179
train,../Data/Rasoul/1/clinical/588_2.00.npy,True,144
train,../Data/TRC/0/137_1.25.npy,False,61
train,../Data/TRC/0/336_5.00.npy,False,191
test,../Data/Qazvin/2/156_5.00.npy,True,236
test,../Data/Rasoul/1/new_data_pcr+/129_7.50.npy,True,35
train,../Data/Qazvin/2/93_5.00.npy,True,137
train,../Data/Kerman/0/bahonar/89_1.50.npy,False,156
train,../Data/Kerman/2/abn/60_3.00.npy,True,219
train,../Data/Rasoul/1/new_data_pcr+/133_7.50.npy,True,165
val,../Data/Kerman/0/afzali/104_3.00.npy,False,199
train,../Data/TRC/0/396_5.00.npy,False,81
train,../Data/TRC/0/384_5.00.npy,False,131
test,../Data/Kerman/2/abn/263_3.00.npy,True,58
train,../Data/Qazvin/2/163_5.00.npy,True,78
train,../Data/Kerman/2/abn/77_3.00.npy,True,187
train,../Data/Kerman/0/bahonar/67_5.00.npy,False,122
val,../Data/Kerman/2/abn/243_3.00.npy,True,199
train,../Data/Qazvin/2/261_5.00.npy,True,56
train,../Data/Kerman/2/abn/227_3.00.npy,True,201
val,../Data/Rasoul/1/clinical/505_2.00.npy,True,149
train,../Data/Rasoul/1/clinical/472_2.00.npy,True,35
train,../Data/Qazvin/2/159_5.00.npy,True,56
test,../Data/Kerman/2/abn/31_3.00.npy,True,189
train,../Data/Rasoul/1/clinical/151_2.00.npy,True,34
train,../Data/Baghiat/1/++/78_1.25.npy,True,140
train,../Data/Rasoul/1/clinical/493_2.00.npy,True,34
train,../Data/Qazvin/2/73_5.00.npy,True,226
train,../Data/Rasoul/1/new_data_pcr+/61_2.00.npy,True,125
train,../Data/Qazvin/2/92_5.00.npy,True,199
train,../Data/Rasoul/1/clinical/93_7.00.npy,True,37
test,../Data/Kerman/2/abn/177_3.00.npy,True,223
train,../Data/TRC/0/294_2.50.npy,False,131
train,../Data/TRC/0/127_2.50.npy,False,54
val,../Data/Rasoul/1/new_data_pcr+/102_2.00.npy,True,37
train,../Data/Kerman/2/abn/210_3.00.npy,True,31
train,../Data/TRC/0/350_2.50.npy,False,28
train,../Data/TRC/0/14_1.25.npy,False,131
train,../Data/Qazvin/2/11_5.00.npy,True,70
train,../Data/Kerman/0/afzali/12_3.00.npy,False,27
train,../Data/TRC/0/196_5.00.npy,False,64
train,../Data/Rasoul/1/clinical/171_7.50.npy,True,143
train,../Data/Baghiat/1/++/131_7.50.npy,True,120
test,../Data/TRC/0/85_2.50.npy,False,90
train,../Data/TRC/0/249_2.50.npy,False,50
train,../Data/Qazvin/2/264_5.00.npy,True,51
train,../Data/Kerman/0/bahonar/118_1.50.npy,False,199
train,../Data/Rasoul/1/clinical/614_2.00.npy,True,123
test,../Data/Kerman/0/bahonar/50_1.50.npy,False,326
train,../Data/Rasoul/1/new_data_pcr+/83_2.00.npy,True,116
train,../Data/Rasoul/1/clinical/180_7.50.npy,True,38
train,../Data/Rasoul/1/clinical/551_2.00.npy,True,127
train,../Data/TRC/0/428_2.50.npy,False,160
train,../Data/Baghiat/1/++/35_5.00.npy,True,16
train,../Data/Rasoul/1/clinical/98_7.00.npy,True,144
train,../Data/Baghiat/1/++/74_5.00.npy,True,98
train,../Data/Rasoul/1/new_data_pcr+/63_2.00.npy,True,132
test,../Data/Kerman/0/bahonar/86_1.50.npy,False,117
train,../Data/Rasoul/1/clinical/304_2.00.npy,True,144
train,../Data/Kerman/0/bahonar/112_5.00.npy,False,55
test,../Data/Qazvin/2/225_5.00.npy,True,206
train,../Data/Qazvin/2/55_5.00.npy,True,64
train,../Data/Rasoul/1/new_data_pcr+/103_2.00.npy,True,149
train,../Data/Kerman/2/abn/195_3.00.npy,True,199
val,../Data/Kerman/2/abn/67_3.00.npy,True,158
train,../Data/Qazvin/2/110_5.00.npy,True,199
test,../Data/TRC/0/299_10.00.npy,False,125
test,../Data/Rasoul/1/clinical/216_2.00.npy,True,139
train,../Data/Baghiat/1/++/124_1.25.npy,True,123
test,../Data/Kerman/2/abn/277_3.00.npy,True,170
train,../Data/Rasoul/1/clinical/329_7.00.npy,True,37
train,../Data/Rasoul/1/clinical/455_2.00.npy,True,127
train,../Data/Qazvin/2/142_5.00.npy,True,194
train,../Data/Qazvin/2/234_5.00.npy,True,207
train,../Data/Kerman/2/abn/224_3.00.npy,True,15
train,../Data/Kerman/0/bahonar/0_3.00.npy,False,7
test,../Data/Kerman/2/abn/275_3.00.npy,True,207
val,../Data/Rasoul/1/clinical/531_2.00.npy,True,40
train,../Data/Rasoul/1/clinical/377_7.00.npy,True,36
train,../Data/TRC/0/13_1.25.npy,False,249
train,../Data/TRC/0/372_5.00.npy,False,61
train,../Data/Rasoul/1/clinical/454_2.00.npy,True,85
train,../Data/TRC/0/10_5.00.npy,False,136
train,../Data/Qazvin/2/258_5.00.npy,True,177
train,../Data/TRC/0/195_1.25.npy,False,176
train,../Data/Kerman/0/afzali/36_3.00.npy,False,211
train,../Data/Kerman/0/afzali/105_3.00.npy,False,63
train,../Data/Baghiat/1/++/138_1.25.npy,True,135
train,../Data/Rasoul/1/clinical/39_2.00.npy,True,128
train,../Data/Kerman/2/abn/39_3.00.npy,True,189
train,../Data/Qazvin/2/204_5.00.npy,True,171
train,../Data/Qazvin/2/201_5.00.npy,True,58
train,../Data/Qazvin/2/245_5.00.npy,True,34
train,../Data/TRC/0/238_5.00.npy,False,163
test,../Data/TRC/0/291_1.25.npy,False,188
train,../Data/Qazvin/2/265_5.00.npy,True,169
train,../Data/TRC/0/261_2.50.npy,False,60
train,../Data/Baghiat/1/++/7_1.25.npy,True,137
test,../Data/Baghiat/1/++/59_2.50.npy,True,130
train,../Data/TRC/0/332_5.00.npy,False,61
train,../Data/TRC/0/9_2.50.npy,False,61
train,../Data/Qazvin/2/154_5.00.npy,True,185
val,../Data/Baghiat/1/++/112_2.50.npy,True,34
train,../Data/TRC/0/159_2.50.npy,False,67
test,../Data/Kerman/0/afzali/83_3.00.npy,False,57
train,../Data/Kerman/2/abn/73_3.00.npy,True,58
train,../Data/Baghiat/1/++/27_2.50.npy,True,39
test,../Data/Kerman/2/abn/181_3.00.npy,True,64
test,../Data/Kerman/0/bahonar/46_1.50.npy,False,302
test,../Data/Rasoul/1/clinical/524_2.00.npy,True,131
train,../Data/TRC/0/341_2.50.npy,False,199
train,../Data/Rasoul/1/clinical/341_7.50.npy,True,126
test,../Data/TRC/0/273_5.00.npy,False,61
train,../Data/Rasoul/1/new_data_pcr+/95_7.50.npy,True,44
train,../Data/Rasoul/1/clinical/90_2.00.npy,True,115
test,../Data/TRC/0/207_5.00.npy,False,23
train,../Data/Qazvin/2/127_15.00.npy,True,52
test,../Data/Rasoul/1/clinical/606_7.00.npy,True,68
train,../Data/Rasoul/1/clinical/142_2.00.npy,True,71
train,../Data/Rasoul/1/clinical/17_2.00.npy,True,127
train,../Data/Qazvin/2/187_5.00.npy,True,33
train,../Data/Qazvin/2/19_5.00.npy,True,56
val,../Data/Baghiat/1/++/51_2.50.npy,True,14
train,../Data/Rasoul/1/clinical/215_7.50.npy,True,118
test,../Data/TRC/0/37_1.25.npy,False,118
train,../Data/Rasoul/1/new_data_pcr+/24_7.00.npy,True,32
train,../Data/Rasoul/1/clinical/334_7.50.npy,True,162
test,../Data/TRC/0/430_5.00.npy,False,64
train,../Data/Kerman/2/abn/79_3.00.npy,True,58
train,../Data/Qazvin/2/0_2.00.npy,True,50
train,../Data/Kerman/2/abn/161_3.00.npy,True,158
train,../Data/Rasoul/1/clinical/366_2.00.npy,True,29
train,../Data/Rasoul/1/clinical/191_7.50.npy,True,35
train,../Data/Rasoul/1/clinical/203_7.50.npy,True,35
train,../Data/Rasoul/1/clinical/78_2.00.npy,True,37
test,../Data/Qazvin/2/233_5.00.npy,True,46
train,../Data/Rasoul/1/clinical/462_2.00.npy,True,127
train,../Data/Rasoul/1/new_data_pcr+/38_7.50.npy,True,43
train,../Data/Kerman/2/abn/78_3.00.npy,True,55
test,../Data/Kerman/0/bahonar/42_1.50.npy,False,224
train,../Data/Rasoul/1/clinical/255_7.50.npy,True,39
train,../Data/TRC/0/152_2.50.npy,False,65
train,../Data/TRC/0/400_2.50.npy,False,81
train,../Data/Rasoul/1/clinical/186_2.00.npy,True,131
train,../Data/Rasoul/1/clinical/555_2.00.npy,True,65
test,../Data/TRC/0/335_2.50.npy,False,245
val,../Data/Rasoul/1/clinical/152_7.50.npy,True,39
val,../Data/Rasoul/1/new_data_pcr+/56_7.00.npy,True,65
